f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f jL1m jL1f jL2m jL2f jV0500m jV0500f jV0600m jV0600f jV0700m jV0700f jV0200m jV0200f 
2.98365e+008 5.41523e-005 1.07018 1.6383e-024 -179.091 0.00214317 -89.0907 0.495145 0.908954 0 0 1 0 0 0 6.01692e-009 1.03962 5.41523e-010 -178.93 0.000371296 90.909 0.0263731 -90.8659 0.0251243 90.9053 0.00118 48.0354 
3.05386e+008 5.16965e-005 1.04648 4.33681e-019 -90 0.00209412 -89.1107 0.495198 0.888958 0 0 1 0 0 0 5.74405e-009 1.01662 5.16965e-010 -178.954 0.000380073 90.889 0.0269906 -90.847 0.0257183 90.8854 0.00119168 48.4808 
3.12572e+008 4.93518e-005 1.02326 4.33681e-019 90 0.00204619 -89.1303 0.495248 0.869362 0 0 1 0 0 0 5.48354e-009 0.994089 4.93518e-010 -178.977 0.000389056 90.8694 0.0276228 -90.8286 0.0263261 90.8659 0.00120376 48.9335 
3.19927e+008 4.71133e-005 1.00052 1.35397e-024 -15.716 0.00199934 -89.1495 0.495297 0.850162 0 0 1 0 0 0 5.23481e-009 0.972021 4.71133e-010 -178.999 0.00039825 90.8502 0.0282699 -90.8104 0.0269483 90.8467 0.00121625 49.3934 
3.27455e+008 4.49761e-005 0.978257 1.63895e-024 0.831352 0.00195356 -89.1683 0.495343 0.831352 0 0 1 0 0 0 4.99735e-009 0.950409 4.49761e-010 -179.022 0.000407659 90.8314 0.0289323 -90.7926 0.0275849 90.828 0.00122918 49.8597 
3.3516e+008 4.29357e-005 0.956453 0 0 0.00190881 -89.1867 0.495387 0.812926 0 0 1 0 0 0 4.77064e-009 0.929246 4.29357e-010 -179.044 0.000417289 90.8129 0.0296103 -90.7752 0.0282366 90.8097 0.00124254 50.3323 
3.43047e+008 4.09877e-005 0.935106 4.33681e-019 -90 0.00186509 -89.2048 0.495429 0.794878 0 0 1 0 0 0 4.55419e-009 0.908524 4.09877e-010 -179.065 0.000427145 90.7949 0.0303044 -90.7581 0.0289035 90.7917 0.00125636 50.8106 
3.51119e+008 3.9128e-005 0.914207 0 0 0.00182236 -89.2225 0.49547 0.777203 0 0 1 0 0 0 4.34755e-009 0.888236 3.9128e-010 -179.086 0.000437231 90.7772 0.0310148 -90.7414 0.029586 90.7741 0.00127065 51.2941 
3.59381e+008 3.73524e-005 0.893749 0 0 0.0017806 -89.2398 0.495508 0.759894 0 0 1 0 0 0 4.15027e-009 0.868375 3.73524e-010 -179.106 0.000447555 90.7599 0.031742 -90.725 0.0302845 90.7569 0.00128542 51.7825 
3.67838e+008 3.56574e-005 0.873724 2.02868e-024 -166.982 0.00173979 -89.2568 0.495545 0.742947 0 0 1 0 0 0 3.96193e-009 0.848934 3.56574e-010 -179.126 0.00045812 90.7429 0.0324864 -90.7089 0.0309995 90.74 0.00130069 52.2753 
3.76494e+008 3.40391e-005 0.854125 0 0 0.00169992 -89.2734 0.49558 0.726355 0 0 1 0 0 0 3.78212e-009 0.829905 3.40391e-010 -179.146 0.000468934 90.7264 0.0332484 -90.6932 0.0317312 90.7235 0.00131648 52.772 
3.85353e+008 3.24942e-005 0.834945 5.64463e-025 -126.728 0.00166095 -89.2896 0.495614 0.710111 0 0 1 0 0 0 3.61047e-009 0.811281 3.24942e-010 -179.165 0.000480001 90.7101 0.0340283 -90.6778 0.0324801 90.7073 0.0013328 53.2722 
3.94421e+008 3.10193e-005 0.816175 0 0 0.00162287 -89.3055 0.495646 0.694211 0 0 1 0 0 0 3.44659e-009 0.793055 3.10193e-010 -179.184 0.000491328 90.6942 0.0348266 -90.6627 0.0332465 90.6914 0.00134966 53.7756 
4.03702e+008 2.96113e-005 0.797808 5.42101e-020 180 0.00158566 -89.3211 0.495677 0.678649 0 0 1 0 0 0 3.29014e-009 0.77522 2.96113e-010 -179.202 0.00050292 90.6786 0.0356438 -90.6479 0.0340309 90.6759 0.00136708 54.2815 
4.13201e+008 2.82671e-005 0.779838 4.33681e-019 90 0.0015493 -89.3363 0.495706 0.663418 0 0 1 0 0 0 3.14079e-009 0.757769 2.82671e-010 -179.22 0.000514785 90.6634 0.0364803 -90.6335 0.0348338 90.6608 0.00138508 54.7897 
4.22924e+008 2.69838e-005 0.762256 0 0 0.00151376 -89.3512 0.495735 0.648512 0 0 1 0 0 0 2.9982e-009 0.740694 2.69838e-010 -179.238 0.000526928 90.6485 0.0373365 -90.6193 0.0356555 90.6459 0.00140368 55.2997 
4.32876e+008 2.57588e-005 0.745055 8.20168e-025 -179.366 0.00147904 -89.3658 0.495761 0.633926 0 0 1 0 0 0 2.86208e-009 0.723989 2.57588e-010 -179.255 0.000539357 90.6339 0.0382128 -90.6055 0.0364965 90.6314 0.00142288 55.811 
4.43062e+008 2.45893e-005 0.728228 0 0 0.00144511 -89.3801 0.495787 0.619654 0 0 1 0 0 0 2.73214e-009 0.707646 2.45893e-010 -179.272 0.000552077 90.6197 0.0391099 -90.5919 0.0373572 90.6172 0.0014427 56.3232 
4.53488e+008 2.34728e-005 0.711768 0 0 0.00141196 -89.3941 0.495812 0.60569 0 0 1 0 0 0 2.60809e-009 0.691659 2.34728e-010 -179.288 0.000565096 90.6057 0.0400281 -90.5786 0.0382382 90.6033 0.00146317 56.836 
4.64159e+008 2.2407e-005 0.695667 5.42101e-020 180 0.00137956 -89.4077 0.495835 0.592028 0 0 1 0 0 0 2.48967e-009 0.676021 2.2407e-010 -179.304 0.000578421 90.592 0.040968 -90.5656 0.0391398 90.5897 0.0014843 57.349 
4.75081e+008 2.13895e-005 0.679919 5.42101e-020 0 0.00134791 -89.4211 0.495857 0.578663 0 0 1 0 0 0 2.37661e-009 0.660725 2.13895e-010 -179.32 0.000592058 90.5787 0.04193 -90.5529 0.0400626 90.5764 0.0015061 57.8617 
4.8626e+008 2.04182e-005 0.664517 8.20363e-025 0.565589 0.00131698 -89.4342 0.495879 0.565589 0 0 1 0 0 0 2.26869e-009 0.645764 2.04182e-010 -179.335 0.000606016 90.5656 0.0429147 -90.5404 0.0410071 90.5633 0.00152859 58.3737 
4.97702e+008 1.9491e-005 0.649454 0 0 0.00128675 -89.447 0.495899 0.5528 0 0 1 0 0 0 2.16566e-009 0.631132 1.9491e-010 -179.351 0.000620302 90.5528 0.0439226 -90.5283 0.0419738 90.5506 0.0015518 58.8848 
5.09414e+008 1.86058e-005 0.634722 5.42101e-020 0 0.00125722 -89.4595 0.495919 0.540291 0 0 1 0 0 0 2.06731e-009 0.616822 1.86058e-010 -179.365 0.000634923 90.5403 0.0449543 -90.5164 0.0429631 90.5381 0.00157573 59.3945 
5.21401e+008 1.77608e-005 0.620316 5.42101e-020 0 0.00122836 -89.4717 0.495938 0.528056 0 0 1 0 0 0 1.97343e-009 0.602827 1.77608e-010 -179.38 0.000649888 90.5281 0.0460103 -90.5047 0.0439758 90.526 0.0016004 59.9025 
5.3367e+008 1.69542e-005 0.606229 3.44287e-025 -119.592 0.00120017 -89.4837 0.495955 0.516089 0 0 1 0 0 0 1.8838e-009 0.589142 1.69542e-010 -179.394 0.000665204 90.5161 0.0470912 -90.4933 0.0450122 90.514 0.00162585 60.4085 
5.46228e+008 1.61841e-005 0.592454 0 0 0.00117261 -89.4954 0.495972 0.504387 0 0 1 0 0 0 1.79824e-009 0.57576 1.61841e-010 -179.408 0.000680881 90.5044 0.0481975 -90.4822 0.0460729 90.5024 0.00165207 60.9122 
5.59081e+008 1.54491e-005 0.578985 1.04083e-024 17.8636 0.00114569 -89.5069 0.495989 0.492942 0 0 1 0 0 0 1.71656e-009 0.562675 1.54491e-010 -179.421 0.000696925 90.4929 0.04933 -90.4712 0.0471586 90.491 0.0016791 61.4131 
5.72237e+008 1.47473e-005 0.565816 4.33681e-019 -90 0.00111939 -89.5181 0.496004 0.481751 0 0 1 0 0 0 1.63859e-009 0.54988 1.47473e-010 -179.434 0.000713347 90.4818 0.0504891 -90.4606 0.0482698 90.4798 0.00170694 61.9111 
5.85702e+008 1.40775e-005 0.552939 1.83767e-025 62.4058 0.00109369 -89.529 0.496019 0.470807 0 0 1 0 0 0 1.56416e-009 0.53737 1.40775e-010 -179.447 0.000730155 90.4708 0.0516755 -90.4501 0.0494071 90.4689 0.00173563 62.4059 
5.99484e+008 1.3438e-005 0.54035 3.63752e-025 -26.6359 0.00106857 -89.5397 0.496033 0.460106 0 0 1 0 0 0 1.49311e-009 0.525139 1.3438e-010 -179.46 0.000747357 90.4601 0.0528899 -90.4399 0.0505712 90.4583 0.00176517 62.8971 
6.13591e+008 1.28276e-005 0.528042 1.90116e-025 63.3846 0.00104403 -89.5502 0.496047 0.449643 0 0 1 0 0 0 1.42529e-009 0.513181 1.28276e-010 -179.472 0.000764964 90.4496 0.0541329 -90.43 0.0517626 90.4479 0.00179559 63.3846 
6.28029e+008 1.22449e-005 0.51601 4.10331e-025 0.439413 0.00102006 -89.5604 0.49606 0.439413 0 0 1 0 0 0 1.36054e-009 0.50149 1.22449e-010 -179.484 0.000782985 90.4394 0.0554052 -90.4202 0.052982 90.4377 0.00182692 63.8681 
6.42807e+008 1.16886e-005 0.504247 2.1684e-019 -90 0.000996632 -89.5704 0.496072 0.429411 0 0 1 0 0 0 1.29873e-009 0.490061 1.16886e-010 -179.496 0.000801429 90.4294 0.0567074 -90.4107 0.0542301 90.4277 0.00185916 64.3473 
6.57933e+008 1.11576e-005 0.492747 5.42101e-020 180 0.000973743 -89.5802 0.496084 0.419632 0 0 1 0 0 0 1.23973e-009 0.478887 1.11576e-010 -179.507 0.000820307 90.4196 0.0580403 -90.4013 0.0555075 90.418 0.00189234 64.8221 
6.73415e+008 1.06507e-005 0.481506 2.03975e-025 65.2923 0.000951378 -89.5898 0.496095 0.410072 0 0 1 0 0 0 1.18341e-009 0.467965 1.06507e-010 -179.518 0.000839629 90.4101 0.0594047 -90.3922 0.0568149 90.4084 0.00192649 65.2923 
6.89261e+008 1.01668e-005 0.470517 0 0 0.000929526 -89.5991 0.496106 0.400725 0 0 1 0 0 0 1.12965e-009 0.457287 1.01668e-010 -179.529 0.000859405 90.4007 0.0608011 -90.3833 0.0581531 90.3991 0.00196162 65.7576 
7.0548e+008 9.70495e-006 0.459776 2.1684e-019 90 0.000908175 -89.6083 0.496116 0.391588 0 0 1 0 0 0 1.07833e-009 0.44685 9.70495e-011 -179.54 0.000879646 90.3916 0.0622305 -90.3745 0.0595227 90.39 0.00199775 66.218 
7.22081e+008 9.26403e-006 0.449276 2.1684e-019 -90 0.000887313 -89.6172 0.496126 0.382656 0 0 1 0 0 0 1.02934e-009 0.436648 9.26403e-011 -179.551 0.000900363 90.3827 0.0636935 -90.366 0.0609245 90.3811 0.00203491 66.6731 
7.39072e+008 8.84313e-006 0.439013 0 0 0.00086693 -89.6259 0.496135 0.373925 0 0 1 0 0 0 9.8257e-010 0.426675 8.84313e-011 -179.561 0.000921567 90.3739 0.065191 -90.3577 0.0623593 90.3724 0.00207313 67.123 
7.56463e+008 8.44135e-006 0.428982 0 0 0.000847015 -89.6345 0.496144 0.36539 0 0 1 0 0 0 9.37928e-010 0.416927 8.44135e-011 -179.571 0.000943269 90.3654 0.0667237 -90.3495 0.0638279 90.3639 0.00211242 67.5674 
7.74264e+008 8.05782e-006 0.419177 2.1684e-019 89.9999 0.000827556 -89.6428 0.496153 0.357047 0 0 1 0 0 0 8.95313e-010 0.407399 8.05782e-011 -179.581 0.000965482 90.357 0.0682926 -90.3416 0.0653309 90.3556 0.0021528 68.0063 
7.92483e+008 7.6917e-006 0.409594 0 0 0.000808544 -89.651 0.496161 0.348892 0 0 1 0 0 0 8.54634e-010 0.398087 7.6917e-011 -179.59 0.000988217 90.3489 0.0698983 -90.3338 0.0668693 90.3475 0.00219431 68.4395 
8.11131e+008 7.34222e-006 0.400227 4.10421e-025 -179.659 0.000789968 -89.6589 0.496169 0.340921 0 0 1 0 0 0 8.15802e-010 0.388985 7.34222e-011 -179.6 0.00101149 90.3409 0.0715419 -90.3262 0.0684439 90.3396 0.00223697 68.8669 
8.30218e+008 7.00861e-006 0.391072 0 0 0.000771818 -89.6667 0.496176 0.33313 0 0 1 0 0 0 7.78734e-010 0.380089 7.00861e-011 -179.609 0.0010353 90.3331 0.0732242 -90.3187 0.0700555 90.3318 0.0022808 69.2885 
8.49753e+008 6.69015e-006 0.382125 2.1684e-019 90 0.000754085 -89.6744 0.496183 0.325515 0 0 1 0 0 0 7.4335e-010 0.371394 6.69015e-011 -179.618 0.00105968 90.3255 0.0749461 -90.3114 0.071705 90.3242 0.00232583 69.7041 
8.69749e+008 6.38616e-006 0.37338 5.42101e-020 180 0.000736758 -89.6818 0.49619 0.318072 0 0 1 0 0 0 7.09573e-010 0.362896 6.38616e-011 -179.627 0.00108463 90.3181 0.0767086 -90.3043 0.0733933 90.3168 0.00237209 70.1138 
8.90215e+008 6.09598e-006 0.364834 0 0 0.000719829 -89.6891 0.496196 0.310797 0 0 1 0 0 0 6.77331e-010 0.354591 6.09598e-011 -179.635 0.00111017 90.3108 0.0785125 -90.2974 0.0751213 90.3096 0.00241959 70.5174 
9.11163e+008 5.81898e-006 0.356482 5.42103e-020 -180 0.000703289 -89.6962 0.496202 0.303687 0 0 1 0 0 0 6.46553e-010 0.346474 5.81898e-011 -179.644 0.0011363 90.3037 0.080359 -90.2906 0.0768899 90.3025 0.00246838 70.9149 
9.32603e+008 5.55456e-006 0.348319 5.42101e-020 0 0.000687129 -89.7031 0.496208 0.296738 0 0 1 0 0 0 6.17174e-010 0.338541 5.55456e-011 -179.652 0.00116306 90.2967 0.0822489 -90.2839 0.0787002 90.2956 0.00251847 71.3064 
9.54548e+008 5.30216e-006 0.340342 0 0 0.000671339 -89.7099 0.496214 0.289947 0 0 1 0 0 0 5.89129e-010 0.330789 5.30216e-011 -179.66 0.00119044 90.2899 0.0841832 -90.2774 0.080553 90.2888 0.0025699 71.6916 
9.7701e+008 5.06122e-006 0.332546 5.42101e-020 180 0.000655912 -89.7166 0.496219 0.283309 0 0 1 0 0 0 5.62358e-010 0.323213 5.06122e-011 -179.667 0.00121846 90.2833 0.0861632 -90.2711 0.0824494 90.2822 0.00262269 72.0707 
1e+009 4.83123e-006 0.324928 2.23514e-019 -104.036 0.000640839 -89.7231 0.496225 0.276823 0 0 1 0 0 0 5.36804e-010 0.315809 4.83123e-011 -179.675 0.00124715 90.2768 0.0881897 -90.2649 0.0843904 90.2757 0.00267688 72.4436 
1.02353e+009 4.61169e-006 0.317483 2.1684e-019 -90 0.000626113 -89.7294 0.496229 0.270484 0 0 1 0 0 0 5.1241e-010 0.308573 4.61169e-011 -179.683 0.00127651 90.2705 0.090264 -90.2588 0.086377 90.2694 0.0027325 72.8104 
1.04762e+009 4.40213e-006 0.310207 1.47679e-025 73.171 0.000611724 -89.7356 0.496234 0.264288 0 0 1 0 0 0 4.89125e-010 0.301502 4.40213e-011 -179.69 0.00130656 90.2643 0.0923871 -90.2529 0.0884104 90.2632 0.00278958 73.171 
1.07227e+009 4.20208e-006 0.303097 2.1684e-019 -90 0.000597666 -89.7417 0.496239 0.258234 0 0 1 0 0 0 4.66898e-010 0.294593 4.20208e-011 -179.697 0.00133731 90.2582 0.0945601 -90.2471 0.0904916 90.2572 0.00284814 73.5254 
1.0975e+009 4.01112e-006 0.296149 1.5396e-025 73.8737 0.000583931 -89.7476 0.496243 0.252317 0 0 1 0 0 0 4.4568e-010 0.28784 4.01112e-011 -179.704 0.00136879 90.2523 0.0967843 -90.2415 0.0926217 90.2513 0.00290823 73.8737 
1.12332e+009 3.82884e-006 0.289359 0 0 0.000570511 -89.7534 0.496247 0.246536 0 0 1 0 0 0 4.25427e-010 0.281241 3.82884e-011 -179.711 0.00140101 90.2465 0.0990609 -90.2359 0.094802 90.2456 0.00296987 74.2158 
1.14976e+009 3.65485e-006 0.282724 8.02857e-026 74.5519 0.000557399 -89.759 0.496251 0.240885 0 0 1 0 0 0 4.06094e-010 0.274793 3.65485e-011 -179.717 0.00143399 90.2409 0.101391 -90.2305 0.0970335 90.2399 0.00303311 74.5519 
1.17681e+009 3.48875e-006 0.276241 8.20025e-026 -105.118 0.000544588 -89.7645 0.496254 0.235364 0 0 1 0 0 0 3.87639e-010 0.268492 3.48875e-011 -179.724 0.00146775 90.2354 0.103776 -90.2253 0.0993176 90.2344 0.00309797 74.8819 
1.2045e+009 3.33021e-006 0.269906 1.0842e-019 -90 0.000532072 -89.7699 0.496258 0.229968 0 0 1 0 0 0 3.70023e-010 0.262335 3.33021e-011 -179.73 0.0015023 90.23 0.106217 -90.2201 0.101655 90.2291 0.00316449 75.2059 
1.23285e+009 3.17887e-006 0.263715 5.42102e-020 -180 0.000519843 -89.7752 0.496261 0.224695 0 0 1 0 0 0 3.53207e-010 0.256318 3.17887e-011 -179.736 0.00153766 90.2247 0.108716 -90.215 0.104048 90.2238 0.00323271 75.524 
1.26186e+009 3.0344e-006 0.257665 1.02625e-025 0.219543 0.000507895 -89.7804 0.496265 0.219543 0 0 1 0 0 0 3.37156e-010 0.250439 3.0344e-011 -179.742 0.00157385 90.2195 0.111273 -90.2101 0.106497 90.2187 0.00330267 75.8361 
1.29155e+009 2.8965e-006 0.251754 5.42101e-020 180 0.000496222 -89.7854 0.496268 0.214508 0 0 1 0 0 0 3.21833e-010 0.244693 2.8965e-011 -179.748 0.00161089 90.2145 0.113891 -90.2053 0.109004 90.2137 0.0033744 76.1423 
1.32194e+009 2.76487e-006 0.245978 0 0 0.000484817 -89.7903 0.496271 0.209588 0 0 1 0 0 0 3.07207e-010 0.239079 2.76487e-011 -179.754 0.00164881 90.2096 0.11657 -90.2006 0.111569 90.2088 0.00344795 76.4428 
1.35305e+009 2.63921e-006 0.240333 5.42101e-020 9.59418e-005 0.000473673 -89.7951 0.496273 0.20478 0 0 1 0 0 0 2.93246e-010 0.233594 2.63921e-011 -179.76 0.00168762 90.2048 0.119312 -90.196 0.114195 90.204 0.00352335 76.7375 
1.38489e+009 2.51927e-006 0.234818 5.42101e-020 180 0.000462786 -89.7998 0.496276 0.200083 0 0 1 0 0 0 2.79919e-010 0.228234 2.51927e-011 -179.765 0.00172734 90.2001 0.122119 -90.1915 0.116883 90.1993 0.00360065 77.0265 
1.41747e+009 2.40478e-006 0.229429 5.42101e-020 180 0.000452149 -89.8044 0.496279 0.195492 0 0 1 0 0 0 2.67198e-010 0.222996 2.40478e-011 -179.771 0.00176799 90.1955 0.124992 -90.1871 0.119634 90.1947 0.00367988 77.3098 
1.45083e+009 2.29549e-006 0.224163 5.42101e-020 0 0.000441756 -89.8089 0.496281 0.191006 0 0 1 0 0 0 2.55054e-010 0.217878 2.29549e-011 -179.776 0.00180961 90.191 0.127933 -90.1828 0.12245 90.1903 0.0037611 77.5876 
1.48497e+009 2.19117e-006 0.219018 0 0 0.000431602 -89.8133 0.496283 0.186623 0 0 1 0 0 0 2.43463e-010 0.212877 2.19117e-011 -179.781 0.0018522 90.1866 0.130942 -90.1786 0.125332 90.1859 0.00384435 77.86 
1.51991e+009 2.09158e-006 0.21399 0 0 0.000421682 -89.8176 0.496286 0.182341 0 0 1 0 0 0 2.32398e-010 0.207991 2.09158e-011 -179.786 0.00189579 90.1823 0.134023 -90.1745 0.128282 90.1816 0.00392967 78.1269 
1.55568e+009 1.99653e-006 0.209078 1.0842e-019 90 0.000411989 -89.8218 0.496288 0.178156 0 0 1 0 0 0 2.21836e-010 0.203216 1.99653e-011 -179.791 0.00194041 90.1782 0.137176 -90.1705 0.131301 90.1775 0.00401711 78.3884 
1.59228e+009 1.90579e-006 0.204278 5.42101e-020 180 0.000402519 -89.8259 0.49629 0.174066 0 0 1 0 0 0 2.11754e-010 0.198551 1.90579e-011 -179.796 0.00198607 90.1741 0.140403 -90.1666 0.134391 90.1734 0.00410671 78.6447 
1.62975e+009 1.81918e-006 0.199588 0 0 0.000393266 -89.8299 0.496292 0.170071 0 0 1 0 0 0 2.02131e-010 0.193992 1.81918e-011 -179.8 0.00203282 90.1701 0.143707 -90.1628 0.137554 90.1694 0.00419853 78.8957 
1.6681e+009 1.7365e-006 0.195005 8.3522e-026 42.0525 0.000384227 -89.8338 0.496294 0.166167 0 0 1 0 0 0 1.92944e-010 0.189538 1.7365e-011 -179.805 0.00208066 90.1662 0.147088 -90.1591 0.140791 90.1655 0.00429262 79.1417 
1.70735e+009 1.65758e-006 0.190527 5.80882e-026 -100.617 0.000375395 -89.8376 0.496295 0.162352 0 0 1 0 0 0 1.84175e-010 0.185186 1.65758e-011 -179.809 0.00212963 90.1624 0.150548 -90.1554 0.144105 90.1617 0.00438902 79.3826 
1.74753e+009 1.58224e-006 0.186152 5.42102e-020 -180 0.000366765 -89.8413 0.496297 0.158624 0 0 1 0 0 0 1.75805e-010 0.180934 1.58224e-011 -179.814 0.00217975 90.1586 0.15409 -90.1518 0.147496 90.158 0.00448779 79.6185 
1.78865e+009 1.51033e-006 0.181877 5.42101e-020 0 0.000358335 -89.845 0.496299 0.154982 0 0 1 0 0 0 1.67815e-010 0.176779 1.51033e-011 -179.818 0.00223104 90.155 0.157716 -90.1484 0.150967 90.1544 0.00458899 79.8495 
1.83074e+009 1.44169e-006 0.1777 5.42101e-020 0 0.000350098 -89.8485 0.4963 0.151424 0 0 1 0 0 0 1.60188e-010 0.172719 1.44169e-011 -179.822 0.00228355 90.1514 0.161426 -90.1449 0.15452 90.1508 0.00469266 80.0758 
1.87382e+009 1.37617e-006 0.173619 6.35125e-026 -99.7028 0.00034205 -89.852 0.496302 0.147946 0 0 1 0 0 0 1.52907e-010 0.168752 1.37617e-011 -179.826 0.00233729 90.1479 0.165224 -90.1416 0.158157 90.1474 0.00479887 80.2972 
1.91791e+009 1.31362e-006 0.169631 1.0842e-019 -90 0.000334187 -89.8554 0.496303 0.144549 0 0 1 0 0 0 1.45958e-010 0.164876 1.31362e-011 -179.83 0.0023923 90.1445 0.169112 -90.1384 0.161879 90.144 0.00490767 80.5141 
1.96304e+009 1.25392e-006 0.165735 1.21217e-019 63.4349 0.000326505 -89.8587 0.496304 0.141229 0 0 1 0 0 0 1.39324e-010 0.161089 1.25392e-011 -179.834 0.0024486 90.1412 0.173091 -90.1352 0.165688 90.1407 0.00501912 80.7263 
2.00923e+009 1.19693e-006 0.161928 6.79385e-026 -99.0659 0.000318999 -89.862 0.496306 0.137986 0 0 1 0 0 0 1.32992e-010 0.157389 1.19693e-011 -179.838 0.00250622 90.138 0.177163 -90.1321 0.169588 90.1374 0.00513328 80.9341 
2.05651e+009 1.14253e-006 0.158208 9.26124e-026 47.9564 0.000311666 -89.8651 0.496307 0.134817 0 0 1 0 0 0 1.26948e-010 0.153774 1.14253e-011 -179.842 0.0025652 90.1348 0.181331 -90.1291 0.173579 90.1343 0.00525022 81.1374 
2.1049e+009 1.0906e-006 0.154574 1.0842e-019 90 0.000304502 -89.8682 0.496308 0.13172 0 0 1 0 0 0 1.21178e-010 0.150241 1.0906e-011 -179.845 0.00262557 90.1317 0.185598 -90.1261 0.177664 90.1312 0.00537 81.3364 
2.15443e+009 1.04104e-006 0.151023 5.42101e-020 0 0.000297502 -89.8713 0.496309 0.128694 0 0 1 0 0 0 1.15671e-010 0.14679 1.04104e-011 -179.849 0.00268736 90.1287 0.189965 -90.1232 0.181845 90.1282 0.00549267 81.5312 
2.20513e+009 9.93721e-007 0.147553 1.0842e-019 90 0.000290663 -89.8742 0.49631 0.125738 0 0 1 0 0 0 1.10413e-010 0.143418 9.93721e-012 -179.852 0.0027506 90.1257 0.194434 -90.1204 0.186124 90.1252 0.00561832 81.7217 
2.25702e+009 9.48557e-007 0.144163 0 0 0.000283981 -89.8771 0.496311 0.12285 0 0 1 0 0 0 1.05395e-010 0.140123 9.48557e-012 -179.856 0.00281533 90.1228 0.199009 -90.1176 0.190504 90.1224 0.005747 81.9082 
2.31013e+009 9.05445e-007 0.140851 1.21217e-019 63.435 0.000277453 -89.8799 0.496312 0.120028 0 0 1 0 0 0 1.00605e-010 0.136904 9.05445e-012 -179.859 0.00288158 90.12 0.203692 -90.1149 0.194987 90.1196 0.00587879 82.0906 
2.36449e+009 8.64293e-007 0.137615 5.42101e-020 4.16231e-005 0.000271075 -89.8827 0.496313 0.11727 0 0 1 0 0 0 9.60326e-011 0.133758 8.64293e-012 -179.862 0.0029494 90.1173 0.208484 -90.1123 0.199576 90.1168 0.00601376 82.269 
2.42013e+009 8.25011e-007 0.134453 0 0 0.000264843 -89.8854 0.496314 0.114576 0 0 1 0 0 0 9.16679e-011 0.130685 8.25011e-012 -179.866 0.0030188 90.1146 0.21339 -90.1097 0.204272 90.1141 0.00615198 82.4436 
2.47708e+009 7.87514e-007 0.131364 5.42101e-020 -180 0.000258755 -89.888 0.496315 0.111944 0 0 1 0 0 0 8.75016e-011 0.127682 7.87514e-012 -179.869 0.00308984 90.1119 0.218411 -90.1072 0.209079 90.1115 0.00629353 82.6144 
2.53536e+009 7.51722e-007 0.128345 5.24648e-026 53.7641 0.000252807 -89.8906 0.496316 0.109372 0 0 1 0 0 0 8.35246e-011 0.124749 7.51722e-012 -179.872 0.00316256 90.1094 0.22355 -90.1047 0.214 90.1089 0.00643848 82.7814 
2.59502e+009 7.17556e-007 0.125396 2.5659e-026 -179.893 0.000246995 -89.8931 0.496316 0.106859 0 0 1 0 0 0 7.97284e-011 0.121882 7.17556e-012 -179.875 0.00323698 90.1069 0.22881 -90.1023 0.219036 90.1064 0.00658691 82.9448 
2.65609e+009 6.84943e-007 0.122515 2.5659e-026 0.104404 0.000241317 -89.8956 0.496317 0.104404 0 0 1 0 0 0 7.61048e-011 0.119082 6.84943e-012 -179.877 0.00331315 90.1044 0.234193 -90.0999 0.22419 90.104 0.0067389 83.1046 
2.71859e+009 6.53812e-007 0.1197 7.66647e-020 135 0.000235769 -89.898 0.496318 0.102005 0 0 1 0 0 0 7.26458e-011 0.116345 6.53812e-012 -179.88 0.00339112 90.102 0.239704 -90.0976 0.229466 90.1016 0.00689454 83.2609 
2.78256e+009 6.24096e-007 0.116949 0 0 0.000230349 -89.9003 0.496319 0.0996608 0 0 1 0 0 0 6.9344e-011 0.113672 6.24096e-012 -179.883 0.00347092 90.0997 0.245344 -90.0954 0.234866 90.0993 0.0070539 83.4138 
2.84804e+009 5.95731e-007 0.114261 0 0 0.000225054 -89.9026 0.496319 0.0973708 0 0 1 0 0 0 6.61923e-011 0.11106 5.95731e-012 -179.886 0.0035526 90.0974 0.251117 -90.0932 0.240393 90.097 0.00721708 83.5632 
2.91505e+009 5.68655e-007 0.111636 0 0 0.00021988 -89.9048 0.49632 0.0951333 0 0 1 0 0 0 6.31839e-011 0.108507 5.68655e-012 -179.888 0.0036362 90.0951 0.257026 -90.0911 0.24605 90.0948 0.00738417 83.7094 
2.98365e+009 5.42809e-007 0.10907 5.42101e-020 0 0.000214825 -89.907 0.49632 0.0929472 0 0 1 0 0 0 6.03121e-011 0.106014 5.42809e-012 -179.891 0.00372177 90.0929 0.263073 -90.089 0.25184 90.0926 0.00755524 83.8523 
3.05386e+009 5.18138e-007 0.106563 0 0 0.000209887 -89.9092 0.496321 0.0908113 0 0 1 0 0 0 5.75709e-011 0.103577 5.18138e-012 -179.893 0.00380935 90.0908 0.269263 -90.0869 0.257766 90.0905 0.00773041 83.9921 
3.12572e+009 4.94589e-007 0.104114 0 0 0.000205062 -89.9112 0.496321 0.0887244 0 0 1 0 0 0 5.49543e-011 0.101197 4.94589e-012 -179.896 0.00389899 90.0887 0.275599 -90.0849 0.263832 90.0884 0.00790975 84.1287 
