f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f 17m 17f 18m 18f jV0500m jV0500f jV0800m jV0800f jV1100m jV1100f jV1300m jV1300f jV1700m jV1700f jV1800m jV1800f 
1.38489e+008 0.0833148 -90 0.00689383 180 0.176483 74.7236 0.00210839 23.401 1 -0 1.06855 -18.4083 0.391603 0.21583 0 0 0.00435657 -30.4279 0.00470288 142.053 0 0 1.06535 167.451 1 0 1.06136 -11.2311 0.00434766 155.284 0.00558233 144.952 0 180 0 180 0 0 1.36301e-007 90.2158 1.63688e-009 -127.947 2.33503e-006 -92.0739 2.14724e-008 -126.373 3.75622e-006 92.4744 
1.41747e+008 0.0813739 -90 0.00657843 180 0.172221 74.3755 0.00209831 22.6409 1 -0 1.06717 -18.8283 0.391605 0.218051 0 0 0.00434328 -31.4935 0.00468974 141.472 0 0 1.06418 167.168 1 0 1.06038 -11.4854 0.00433539 154.353 0.00556575 144.44 0 180 0 180 0 0 1.39509e-007 90.2181 1.67072e-009 -128.528 2.38922e-006 -92.1172 2.19138e-008 -126.917 3.82664e-006 91.6979 
1.45083e+008 0.0794793 -90 0.00627756 180 0.168054 74.0199 0.00208845 21.8895 1 -0 1.06573 -19.2575 0.391607 0.22039 0 0 0.00432962 -32.5738 0.00467617 140.872 0 0 1.06296 166.879 1 0 1.05936 -11.7452 0.00432279 153.41 0.0055486 143.911 0 180 0 180 0 0 1.42793e-007 90.2204 1.70508e-009 -129.128 2.44463e-006 -92.1613 2.23619e-008 -127.479 3.89845e-006 90.9215 
1.48497e+008 0.07763 -90 0.00599052 180 0.163979 73.6566 0.00207879 21.1468 1 0 1.06423 -19.6961 0.391609 0.222847 0 0 0.00431557 -33.6692 0.00466213 140.254 0 0 1.06169 166.584 1 0 1.0583 -12.0108 0.00430984 152.455 0.00553087 143.364 0 180 0 180 0 0 1.46154e-007 90.2228 1.73997e-009 -129.746 2.50129e-006 -92.2062 2.28166e-008 -128.058 3.97165e-006 90.1451 
1.51991e+008 0.0758246 -90 0.00571669 180 0.159993 73.2854 0.00206933 20.4127 1 0 1.06267 -20.1443 0.391611 0.225426 0 -0 0.00430111 -34.7801 0.00464762 139.617 0 0 1.06035 166.283 1 -0 1.05719 -12.282 0.00429652 151.488 0.00551254 142.801 0 -0 0 -0 0 0 1.49593e-007 90.2254 1.77537e-009 -130.383 2.55923e-006 -92.2519 2.32779e-008 -128.655 4.04623e-006 89.3685 
1.55568e+008 0.0740621 -90 0.00545544 180 0.156094 72.9062 0.00206005 19.6871 1 0 1.06103 -20.6022 0.391612 0.228128 0 -0 0.00428621 -35.9069 0.00463261 138.962 0 0 1.05897 165.976 1 -0 1.05603 -12.5591 0.00428281 150.509 0.00549356 142.22 0 -0 0 -0 0 0 1.53114e-007 90.2281 1.81128e-009 -131.038 2.61847e-006 -92.2984 2.37455e-008 -129.27 4.12218e-006 88.5916 
1.59228e+008 0.0723415 -90 0.00520619 180 0.152281 72.5188 0.00205092 18.9701 1 0 1.05933 -21.0701 0.391614 0.230953 0 -0 0.00427085 -37.0499 0.00461708 138.287 0 0 1.05752 165.662 1 -0 1.05482 -12.8422 0.00426869 149.516 0.00547393 141.622 0 -0 0 -0 0 0 1.56718e-007 90.231 1.84768e-009 -131.713 2.67904e-006 -92.3457 2.42194e-008 -129.904 4.19951e-006 87.8143 
1.62975e+008 0.0706617 -90 0.00496838 180 0.148551 72.1233 0.00204195 18.2617 1 0 1.05755 -21.548 0.391616 0.233905 0 -0 0.00425502 -38.2096 0.004601 137.593 0 0 1.05601 165.341 1 -0 1.05356 -13.1312 0.00425414 148.511 0.0054536 141.007 0 -0 0 -0 0 0 1.60406e-007 90.2339 1.88458e-009 -132.407 2.74096e-006 -92.3938 2.46994e-008 -130.555 4.27819e-006 87.0363 
1.6681e+008 0.0690216 -90 0.00474149 180 0.144903 71.7193 0.00203311 17.5617 1 0 1.0557 -22.0362 0.391617 0.236984 0 -0 0.00423869 -39.3863 0.00458436 136.88 0 0 1.05444 165.014 1 -0 1.05225 -13.4264 0.00423915 147.492 0.00543257 140.374 0 -0 0 -0 0 0 1.64181e-007 90.237 1.92195e-009 -133.12 2.80427e-006 -92.4427 2.51853e-008 -131.225 4.35821e-006 86.2575 
1.70735e+008 0.0674202 -90 0.00452501 180 0.141334 71.3068 0.0020244 16.8702 1 0 1.05377 -22.5347 0.391619 0.240194 0 -0 0.00422184 -40.5805 0.00456714 136.147 0 0 1.0528 164.68 1 -0 1.05087 -13.7279 0.00422368 146.459 0.00541079 139.723 0 -0 0 -0 0 0 1.68045e-007 90.2402 1.95978e-009 -133.853 2.86899e-006 -92.4923 2.5677e-008 -131.914 4.43956e-006 85.4777 
1.74753e+008 0.0658567 -90 0.00431845 180 0.137843 70.8856 0.00201579 16.187 1 0 1.05175 -23.0439 0.391621 0.243535 0 -0 0.00420444 -41.7925 0.00454931 135.395 0 0 1.05109 164.339 1 -0 1.04944 -14.0356 0.00420773 145.413 0.00538824 139.054 0 -0 0 -0 0 0 1.72e-007 90.2435 1.99807e-009 -134.605 2.93515e-006 -92.5428 2.61743e-008 -132.621 4.52222e-006 84.6969 
1.78865e+008 0.06433 -90 0.00412136 180 0.134427 70.4556 0.00200728 15.5123 1 0 1.04965 -23.5639 0.391622 0.24701 0 -0 0.00418648 -43.0226 0.00453086 134.623 0 0 1.0493 163.992 1 -0 1.04795 -14.3497 0.00419127 144.352 0.0053649 138.367 0 -0 0 -0 0 0 1.76048e-007 90.247 2.03679e-009 -135.377 3.00278e-006 -92.594 2.66769e-008 -133.347 4.60616e-006 83.9149 
1.83074e+008 0.0628393 -90 0.0039333 180 0.131085 70.0168 0.00199885 14.8459 1 0 1.04746 -24.0947 0.391624 0.250622 0 -0 0.00416794 -44.2713 0.00451175 133.831 0 0 1.04745 163.637 1 -0 1.04639 -14.6704 0.00417427 143.276 0.00534073 137.662 0 -0 0 -0 0 0 1.80192e-007 90.2506 2.07592e-009 -136.169 3.0719e-006 -92.646 2.71846e-008 -134.093 4.69136e-006 83.1314 
1.87382e+008 0.0613836 -90 0.00375386 180 0.127816 69.5688 0.0019905 14.1879 1 0 1.04519 -24.6367 0.391625 0.254372 0 -0 0.00414878 -45.5388 0.00449198 133.019 0 0 1.04551 163.276 1 -0 1.04476 -14.9976 0.00415673 142.186 0.00531572 136.938 0 -0 0 -0 0 0 1.84433e-007 90.2544 2.11546e-009 -136.981 3.14256e-006 -92.6988 2.7697e-008 -134.857 4.7778e-006 82.3465 
1.91791e+008 0.0599622 -90 0.00358263 180 0.124617 69.1117 0.0019822 13.5382 1 0 1.04281 -25.1899 0.391626 0.258262 0 -0 0.004129 -46.8256 0.00447152 132.186 0 0 1.0435 162.907 1 -0 1.04307 -15.3315 0.00413862 141.08 0.00528983 136.196 0 -0 0 -0 0 0 1.88773e-007 90.2583 2.15538e-009 -137.814 3.21477e-006 -92.7523 2.8214e-008 -135.641 4.86544e-006 81.5599 
1.96304e+008 0.0585741 -90 0.00341924 180 0.121488 68.6453 0.00197396 12.8967 1 0 1.04034 -25.7546 0.391628 0.262296 0 -0 0.00410857 -48.132 0.00445034 131.334 0 0 1.0414 162.531 1 -0 1.0413 -15.6721 0.00411992 139.959 0.00526304 135.436 0 -0 0 -0 0 0 1.93216e-007 90.2623 2.19565e-009 -138.666 3.28857e-006 -92.8065 2.87352e-008 -136.444 4.95424e-006 80.7716 
2.00923e+008 0.0572186 -90 0.00326332 180 0.118425 68.1695 0.00196575 12.2636 1 0 1.03777 -26.3308 0.391629 0.266475 0 -0 0.00408747 -49.4582 0.00442843 130.46 0 0 1.03922 162.148 1 -0 1.03946 -16.0196 0.00410061 138.823 0.00523532 134.657 0 -0 0 -0 0 0 1.97763e-007 90.2665 2.23625e-009 -139.54 3.36399e-006 -92.8614 2.92602e-008 -137.266 5.04417e-006 79.9815 
2.05651e+008 0.0558949 -90 0.00311453 180 0.115429 67.6841 0.00195757 11.6387 1 0 1.03509 -26.9188 0.391631 0.270803 0 -0 0.00406568 -50.8047 0.00440576 129.567 0 0 1.03695 161.757 1 -0 1.03754 -16.374 0.00408068 137.671 0.00520664 133.86 0 -0 0 -0 0 0 2.02417e-007 90.2708 2.27715e-009 -140.433 3.44106e-006 -92.917 2.97887e-008 -138.108 5.13519e-006 79.1893 
2.1049e+008 0.0546021 -90 0.00297255 180 0.112496 67.1891 0.00194941 11.022 1 0 1.0323 -27.5187 0.391632 0.275281 0 -0 0.00404318 -52.1717 0.00438232 128.652 0 0 1.03459 161.359 1 -0 1.03555 -16.7354 0.0040601 136.503 0.00517699 133.043 0 -0 0 -0 0 0 2.07181e-007 90.2753 2.31834e-009 -141.348 3.51982e-006 -92.9733 3.03203e-008 -138.97 5.22725e-006 78.3952 
2.15443e+008 0.0533396 -90 0.00283706 180 0.109627 66.6843 0.00194125 10.4137 1 0 1.0294 -28.1307 0.391633 0.279912 0 -0 0.00401994 -53.5595 0.00435809 127.717 0 0 1.03213 160.954 1 -0 1.03347 -17.1039 0.00403885 135.318 0.00514633 132.208 0 -0 0 -0 0 0 2.12057e-007 90.2799 2.35977e-009 -142.283 3.60028e-006 -93.0302 3.08545e-008 -139.851 5.3203e-006 77.599 
2.20513e+008 0.0521066 -90 0.00270776 180 0.106818 66.1696 0.0019331 9.81361 1 0 1.02639 -28.7549 0.391635 0.2847 0 -0 0.00399596 -54.9685 0.00433304 126.761 0 0 1.02958 160.541 1 -0 1.0313 -17.4795 0.00401692 134.117 0.00511465 131.354 0 -0 0 -0 0 0 2.17048e-007 90.2847 2.40141e-009 -143.239 3.68249e-006 -93.0877 3.1391e-008 -140.752 5.41428e-006 76.8006 
2.25702e+008 0.0509024 -90 0.00258437 180 0.10407 65.6449 0.00192493 9.22186 1 0 1.02326 -29.3915 0.391636 0.289647 0 -0 0.0039712 -56.3988 0.00430716 125.784 0 0 1.02693 160.12 1 -0 1.02905 -17.8624 0.0039943 132.9 0.00508192 130.482 0 -0 0 -0 0 0 2.22156e-007 90.2896 2.44324e-009 -144.216 3.76649e-006 -93.1459 3.19291e-008 -141.673 5.50914e-006 75.9999 
2.31013e+008 0.0497263 -90 0.00246662 180 0.10138 65.1101 0.00191675 8.63844 1 0 1.02 -30.0405 0.391638 0.294756 0 -0 0.00394566 -57.8508 0.00428044 124.786 0 0 1.02417 159.692 1 0 1.0267 -18.2525 0.00397095 131.666 0.00504811 129.59 0 -0 0 -0 0 0 2.27384e-007 90.2948 2.48522e-009 -145.214 3.85229e-006 -93.2046 3.24685e-008 -142.614 5.60482e-006 75.1971 
2.36449e+008 0.0485776 -90 0.00235425 180 0.0987479 64.5652 0.00190854 8.0634 1 0 1.01662 -30.7023 0.391639 0.300031 0 -0 0.00391931 -59.3246 0.00425284 123.767 0 0 1.02131 159.256 1 0 1.02426 -18.65 0.00394688 130.415 0.00501321 128.679 0 -0 0 -0 0 0 2.32736e-007 90.3 2.5273e-009 -146.233 3.93995e-006 -93.2638 3.30086e-008 -143.575 5.70125e-006 74.392 
2.42013e+008 0.0474558 -90 0.002247 180 0.0961714 64.0099 0.00190029 7.49679 1 0 1.01311 -31.3768 0.391641 0.305474 0 -0 0.00389214 -60.8205 0.00422436 122.727 0 0 1.01833 158.812 1 0 1.02173 -19.0548 0.00392205 129.148 0.00497719 127.75 0 -0 0 -0 0 0 2.38213e-007 90.3055 2.56945e-009 -147.273 4.02948e-006 -93.3235 3.35487e-008 -144.556 5.79835e-006 73.5846 
2.47708e+008 0.04636 -90 0.00214465 180 0.0936496 63.4443 0.001892 6.93865 1 0 1.00946 -32.0643 0.391642 0.311088 0 -0 0.00386414 -62.3388 0.00419499 121.666 0 0 1.01525 158.361 1 0 1.01909 -19.4671 0.00389646 127.863 0.00494004 126.801 0 -0 0 -0 0 0 2.4382e-007 90.3111 2.61162e-009 -148.334 4.12093e-006 -93.3836 3.40884e-008 -145.557 5.89604e-006 72.775 
2.53536e+008 0.0452898 -90 0.00204697 180 0.0911813 62.8683 0.00188367 6.38905 1 0 1.00567 -32.7648 0.391644 0.316878 0 -0 0.00383528 -63.8795 0.0041647 120.584 0 0 1.01205 157.902 1 0 1.01635 -19.8869 0.0038701 126.561 0.00490175 125.834 0 -0 0 -0 0 0 2.49558e-007 90.3169 2.65377e-009 -149.416 4.21433e-006 -93.4442 3.46271e-008 -146.577 5.99426e-006 71.9631 
2.59502e+008 0.0442445 -90 0.00195376 180 0.0887653 62.2818 0.00187528 5.84806 1 0 1.00175 -33.4784 0.391645 0.322846 0 -0 0.00380556 -65.4429 0.00413348 119.481 0 0 1.00873 157.435 1 0 1.0135 -20.3142 0.00384295 125.242 0.00486228 124.848 0 -0 0 -0 0 0 2.55431e-007 90.3228 2.69586e-009 -150.519 4.30972e-006 -93.5051 3.51639e-008 -147.618 6.09291e-006 71.1492 
2.65609e+008 0.0432234 -90 0.00186479 180 0.0864005 61.6846 0.00186683 5.31578 1 0 0.997677 -34.2054 0.391647 0.328996 0 -0 0.00377496 -67.0291 0.00410133 118.357 0 0 1.00528 156.961 1 0 1.01054 -20.749 0.00381499 123.906 0.00482164 123.843 0 -0 0 -0 0 0 2.61443e-007 90.329 2.73783e-009 -151.643 4.40713e-006 -93.5663 3.56984e-008 -148.679 6.1919e-006 70.3331 
2.71859e+008 0.0422262 -90 0.00177988 180 0.0840857 61.0769 0.00185832 4.79228 1 0 0.993457 -34.9457 0.391649 0.335332 0 -0 0.00374348 -68.6382 0.00406823 117.212 0 0 1.00172 156.479 1 0 1.00747 -21.1914 0.00378623 122.553 0.00477981 122.819 0 -0 0 -0 0 0 2.67596e-007 90.3353 2.77964e-009 -152.788 4.5066e-006 -93.6278 3.62297e-008 -149.759 6.29113e-006 69.5151 
2.78256e+008 0.041252 -90 0.00169884 180 0.08182 60.4584 0.00184974 4.27768 1 0 0.989084 -35.6995 0.39165 0.341857 0 -0 0.0037111 -70.2704 0.00403418 116.046 0 0 0.998022 155.988 1 0 1.00428 -21.6414 0.00375664 121.182 0.00473678 121.777 0 -0 0 -0 0 0 2.73894e-007 90.3419 2.82124e-009 -153.954 4.60817e-006 -93.6896 3.67572e-008 -150.859 6.39051e-006 68.6953 
2.84804e+008 0.0403005 -90 0.0016215 180 0.0796022 59.8292 0.00184109 3.77209 1 0 0.984555 -36.4669 0.391652 0.348575 0 -0 0.00367781 -71.9257 0.00399917 114.859 0 0 0.994196 155.491 1 0 1.00097 -22.099 0.00372623 119.795 0.00469254 120.716 0 -0 0 -0 0 0 2.80341e-007 90.3486 2.86256e-009 -155.141 4.71188e-006 -93.7515 3.72801e-008 -151.978 6.48992e-006 67.8738 
2.91505e+008 0.0393711 -90 0.00154769 180 0.0774313 59.1893 0.00183236 3.27562 1 0 0.979867 -37.248 0.391654 0.355491 0 -0 0.00364362 -73.6042 0.00396318 113.652 0 0 0.990238 154.985 1 0 0.99754 -22.5643 0.00369499 118.39 0.00464708 119.637 0 -0 0 -0 0 0 2.86939e-007 90.3555 2.90356e-009 -156.348 4.81776e-006 -93.8134 3.77977e-008 -153.117 6.58927e-006 67.0507 
2.98365e+008 0.0384633 -90 0.00147724 180 0.0753064 58.5385 0.00182355 2.78841 1 0 0.975016 -38.0427 0.391656 0.362608 0 -0 0.00360851 -75.3058 0.00392623 112.425 0 0 0.986144 154.472 1 0 0.993984 -23.0371 0.00366291 116.969 0.00460041 118.54 0 -0 0 -0 0 0 2.93692e-007 90.3626 2.94417e-009 -157.575 4.92585e-006 -93.8755 3.83091e-008 -154.276 6.68843e-006 66.2263 
3.05386e+008 0.0375765 -90 0.00141 180 0.0732266 57.877 0.00181466 2.31059 1 0 0.97 -38.8513 0.391658 0.36993 0 -0 0.00357249 -77.0307 0.00388831 111.177 0 0 0.98191 153.951 1 0 0.990299 -23.5175 0.00362999 115.531 0.00455253 117.424 0 -0 0 -0 0 0 3.00605e-007 90.3699 2.98435e-009 -158.823 5.0362e-006 -93.9375 3.88135e-008 -155.454 6.78729e-006 65.4009 
3.12572e+008 0.0367102 -90 0.00134583 180 0.0711908 57.2047 0.00180569 1.84231 1 0 0.964813 -39.6737 0.39166 0.377462 0 -0 0.00353555 -78.7788 0.00384942 109.909 0 0 0.977536 153.423 1 0 0.986482 -24.0055 0.00359622 114.076 0.00450343 116.291 0 -0 0 -0 0 0 3.0768e-007 90.3775 3.02402e-009 -160.091 5.14884e-006 -93.9994 3.93102e-008 -156.65 6.88572e-006 64.5746 
3.19927e+008 0.0358641 -90 0.00128458 180 0.0691983 56.5216 0.00179664 1.38371 1 0 0.959455 -40.5101 0.391663 0.385208 0 -0 0.00349769 -80.55 0.00380956 108.621 0 0 0.973018 152.887 1 0 0.98253 -24.501 0.00356162 112.605 0.00445312 115.14 0 -0 0 -0 0 0 3.14922e-007 90.3852 3.06313e-009 -161.379 5.26382e-006 -94.0611 3.97982e-008 -157.865 6.9836e-006 63.7477 
3.27455e+008 0.0350375 -90 0.00122612 180 0.0672482 55.8277 0.0017875 0.934969 1 0 0.953921 -41.3603 0.391665 0.393173 0 -0 0.00345893 -82.3442 0.00376874 107.313 0 0 0.968355 152.344 1 0 0.97844 -25.0039 0.00352618 111.118 0.00440162 113.971 0 -0 0 -0 0 0 3.22334e-007 90.3932 3.10161e-009 -162.687 5.38117e-006 -94.1227 4.02767e-008 -159.099 7.08079e-006 62.9207 
3.3516e+008 0.0342301 -90 0.00117033 180 0.0653397 55.123 0.00177828 0.496237 1 0 0.94821 -42.2245 0.391668 0.401361 0 -0 0.00341926 -84.1614 0.00372697 105.987 0 0 0.963544 151.794 1 0 0.97421 -25.5143 0.0034899 109.614 0.00434892 112.786 0 -0 0 -0 0 0 3.29921e-007 90.4014 3.13941e-009 -164.013 5.50095e-006 -94.1839 4.07449e-008 -160.352 7.17717e-006 62.0937 
3.43047e+008 0.0334414 -90 0.00111708 180 0.0634719 54.4077 0.00176898 0.0676865 1 0 0.942319 -43.1027 0.391671 0.409776 0 -0 0.0033787 -86.0014 0.00368425 104.641 0 0 0.958583 151.236 1 0 0.969837 -26.0321 0.00345281 108.095 0.00429506 111.583 0 -0 0 -0 0 0 3.37687e-007 90.4098 3.17646e-009 -165.359 5.62319e-006 -94.2447 4.12019e-008 -161.622 7.2726e-006 61.2672 
3.51119e+008 0.0326709 -90 0.00106625 180 0.0616441 53.6817 0.0017596 -0.35051 1 0 0.936245 -43.9949 0.391673 0.418425 0 -0 0.00333725 -87.864 0.00364061 103.276 0 0 0.95347 150.672 1 0 0.965318 -26.5571 0.00341489 106.561 0.00424004 110.364 0 -0 0 -0 0 0 3.45636e-007 90.4184 3.21269e-009 -166.724 5.74794e-006 -94.3051 4.16468e-008 -162.91 7.36693e-006 60.4417 
3.59381e+008 0.0319182 -90 0.00101774 180 0.0598556 52.9451 0.00175015 -0.758179 1 0 0.929986 -44.9011 0.391677 0.427311 0 -0 0.00329494 -89.749 0.00359606 101.893 0 0 0.948205 150.1 1 0 0.960651 -27.0894 0.00337617 105.012 0.0041839 109.129 0 -0 0 -0 0 0 3.53772e-007 90.4273 3.24805e-009 -168.107 5.87525e-006 -94.3649 4.20787e-008 -164.215 7.46004e-006 59.6174 
3.67838e+008 0.031183 -90 0.000971435 180 0.0581057 52.1981 0.00174062 -1.15514 1 0 0.923542 -45.8212 0.39168 0.436439 0 -0 0.00325177 -91.6562 0.00355061 100.492 0 0 0.942785 149.522 1 0 0.955834 -27.6287 0.00333666 103.448 0.00412665 107.878 0 -0 0 -0 0 0 3.62099e-007 90.4364 3.28246e-009 -169.508 6.00517e-006 -94.4241 4.24968e-008 -165.538 7.55177e-006 58.7951 
3.76494e+008 0.0304647 -90 0.000927241 180 0.0563936 51.4406 0.00173102 -1.54122 1 0 0.916909 -46.7552 0.391683 0.445816 0 -0 0.00320776 -93.5854 0.00350429 99.0739 0 0 0.937211 148.936 1 0 0.950864 -28.175 0.00329637 101.87 0.00406832 106.611 0 -0 0 -0 0 0 3.70623e-007 90.4458 3.31587e-009 -170.926 6.13773e-006 -94.4825 4.29002e-008 -166.877 7.64199e-006 57.975 
3.85353e+008 0.0297631 -90 0.000885059 180 0.0547188 50.6728 0.00172136 -1.91625 1 0 0.910087 -47.7031 0.391687 0.455445 0 -0 0.00316294 -95.5361 0.00345713 97.6382 0 0 0.93148 148.345 1 0 0.945739 -28.7282 0.00325533 100.279 0.00400895 105.329 0 -0 0 -0 0 0 3.79348e-007 90.4554 3.34822e-009 -172.362 6.27301e-006 -94.5402 4.32881e-008 -168.232 7.73054e-006 57.1579 
3.94421e+008 0.0290777 -90 0.000844798 180 0.0530805 49.8948 0.00171164 -2.28004 1 0 0.903075 -48.6648 0.391691 0.465333 0 -0 0.00311733 -97.5081 0.00340914 96.1858 0 0 0.925592 147.747 1 0 0.940459 -29.2881 0.00321354 98.6742 0.00394857 104.032 0 -0 0 -0 0 0 3.88278e-007 90.4653 3.37944e-009 -173.814 6.41103e-006 -94.597 4.36596e-008 -169.603 7.81729e-006 56.3442 
4.03702e+008 0.0284081 -90 0.00080637 180 0.0514782 49.1067 0.00170186 -2.63243 1 0 0.895872 -49.6402 0.391695 0.475485 0 -0 0.00307096 -99.5011 0.00336036 94.7173 0 0 0.919547 147.143 1 0 0.935021 -29.8545 0.00317105 97.0568 0.00388723 102.721 0 -0 0 -0 0 0 3.97419e-007 90.4755 3.40947e-009 -175.283 6.55186e-006 -94.6528 4.4014e-008 -170.99 7.9021e-006 55.5347 
4.13201e+008 0.027754 -90 0.000769691 180 0.0499113 48.3088 0.00169203 -2.97326 1 0 0.888479 -50.6294 0.391699 0.485907 0 -0 0.00302385 -101.515 0.00331082 93.233 0 0 0.913346 146.533 1 0 0.929424 -30.4274 0.00312786 95.4273 0.00382496 101.396 0 -0 0 -0 0 0 4.06775e-007 90.4859 3.43825e-009 -176.767 6.69556e-006 -94.7076 4.43504e-008 -172.391 7.98482e-006 54.7299 
4.22924e+008 0.027115 -90 0.000734681 180 0.0483792 47.5011 0.00168216 -3.30237 1 0 0.880894 -51.6321 0.391704 0.496604 0 -0 0.00297604 -103.548 0.00326056 91.7337 0 0 0.906988 145.917 1 0 0.923667 -31.0065 0.00308401 93.7863 0.00376182 100.057 0 -0 0 -0 0 0 4.16352e-007 90.4966 3.46573e-009 -178.266 6.84217e-006 -94.7612 4.46681e-008 -173.807 8.06532e-006 53.9306 
4.32876e+008 0.0264907 -90 0.000701265 180 0.0468814 46.6839 0.00167226 -3.61961 1 0 0.873118 -52.6482 0.391709 0.507583 0 -0 0.00292756 -105.601 0.00320961 90.2198 0 0 0.900473 145.296 1 0 0.917749 -31.5917 0.00303953 92.1345 0.00369785 98.7059 0 -0 0 -0 0 0 4.26154e-007 90.5076 3.49186e-009 -179.78 6.99177e-006 -94.8135 4.49663e-008 -175.237 8.14346e-006 53.1374 
4.43062e+008 0.0258809 -90 0.000669371 180 0.0454173 45.8573 0.00166232 -3.92485 1 0 0.865153 -53.6778 0.391714 0.518849 0 -0 0.00287844 -107.673 0.00315802 88.692 0 0 0.893804 144.669 1 0 0.911669 -32.1827 0.00299445 90.4725 0.00363311 97.3419 0 -0 0 -0 0 0 4.36188e-007 90.5188 3.51657e-009 178.692 7.14439e-006 -94.8646 4.52444e-008 -176.68 8.21911e-006 52.3513 
4.53488e+008 0.0252851 -90 0.000638927 180 0.0439865 45.0215 0.00165237 -4.21795 1 0 0.856999 -54.7206 0.39172 0.530409 0 -0 0.00282873 -109.764 0.00310582 87.1508 0 0 0.88698 144.037 1 0 0.905429 -32.7793 0.0029488 88.8011 0.00356765 95.966 0 -0 0 -0 0 0 4.46458e-007 90.5304 3.53983e-009 177.151 7.30012e-006 -94.9142 4.55018e-008 -178.136 8.29215e-006 51.5729 
4.64159e+008 0.0247031 -90 0.000609869 180 0.0425884 44.1767 0.00164241 -4.4988 1 0 0.848657 -55.7764 0.391725 0.542268 0 -0 0.00277847 -111.873 0.00305307 85.5971 0 0 0.880004 143.401 1 0 0.899026 -33.3813 0.00290262 87.121 0.00350154 94.5787 0 -0 0 -0 0 0 4.56971e-007 90.5423 3.56158e-009 175.597 7.45901e-006 -94.9623 4.57378e-008 -179.604 8.36245e-006 50.803 
4.75081e+008 0.0241345 -90 0.000582134 180 0.0412225 43.3232 0.00163245 -4.76731 1 0 0.840131 -56.8452 0.391732 0.554434 0 -0 0.0027277 -113.999 0.0029998 84.0313 0 0 0.872878 142.76 1 0 0.892463 -33.9885 0.00285594 85.4329 0.00343483 93.1805 0 -0 0 -0 0 0 4.67731e-007 90.5544 3.58179e-009 174.031 7.62113e-006 -95.0089 4.59519e-008 178.916 8.4299e-006 50.0427 
4.8626e+008 0.023579 -90 0.00055566 180 0.0398885 42.4613 0.00162249 -5.02339 1 0 0.831421 -57.9268 0.391738 0.566912 0 -0 0.00267646 -116.142 0.00294607 82.4543 0 0 0.865603 142.115 1 -0 0.885739 -34.6006 0.0028088 83.7376 0.0033676 91.772 0 -0 0 -0 0 0 4.78745e-007 90.5669 3.60041e-009 172.454 7.78655e-006 -95.0538 4.61435e-008 177.425 8.4944e-006 49.2928 
4.97702e+008 0.0230363 -90 0.000530391 180 0.0385858 41.5911 0.00161255 -5.26696 1 0 0.822531 -59.021 0.391745 0.57971 0 -0 0.0026248 -118.301 0.00289193 80.8668 0 0 0.858182 141.466 1 -0 0.878855 -35.2173 0.00276125 82.0361 0.00329991 90.3537 0 -0 0 -0 0 0 4.9002e-007 90.5797 3.61741e-009 170.867 7.95534e-006 -95.097 4.63124e-008 175.923 8.55585e-006 48.5542 
5.09414e+008 0.0225062 -90 0.000506272 180 0.0373141 40.713 0.00160263 -5.498 1 0 0.813464 -60.1276 0.391753 0.592834 0 -0 0.00257278 -120.475 0.00283743 79.2695 0 0 0.850619 140.813 1 -0 0.871814 -35.8384 0.00271333 80.3292 0.00323182 88.9262 0 -0 0 -0 0 0 5.0156e-007 90.5928 3.63276e-009 169.27 8.12758e-006 -95.1383 4.64579e-008 174.412 8.61416e-006 47.8279 
5.21401e+008 0.0219883 -90 0.00048325 180 0.0360728 39.8272 0.00159275 -5.71646 1 0 0.804223 -61.2465 0.391761 0.606291 0 -0 0.00252042 -122.664 0.00278263 77.6633 0 0 0.842916 140.156 1 -0 0.864616 -36.4636 0.00266507 78.6178 0.00316342 87.4901 0 -0 0 -0 0 0 5.13372e-007 90.6063 3.64642e-009 167.663 8.30333e-006 -95.1778 4.65799e-008 172.892 8.66925e-006 47.1149 
5.3367e+008 0.0214823 -90 0.000461275 180 0.0348616 38.9341 0.00158291 -5.92233 1 0 0.794813 -62.3773 0.391769 0.620088 0 -0 0.0024678 -124.867 0.00272757 76.0489 0 0 0.835076 139.497 1 -0 0.857263 -37.0926 0.00261652 76.9028 0.00309477 86.0459 0 -0 0 -0 0 0 5.25464e-007 90.6201 3.65838e-009 166.049 8.48269e-006 -95.2153 4.66781e-008 171.363 8.72106e-006 46.4162 
5.46228e+008 0.020988 -90 0.0004403 180 0.0336802 38.0339 0.00157312 -6.11563 1 0 0.785237 -63.52 0.391778 0.634233 0 -0 0.00241496 -127.082 0.00267232 74.4271 0 0 0.827104 138.834 1 -0 0.849759 -37.725 0.00256774 75.1852 0.00302596 84.5943 0 -0 0 -0 0 0 5.37841e-007 90.6342 3.66862e-009 164.427 8.66573e-006 -95.2508 4.67523e-008 169.827 8.76952e-006 45.733 
